pop,month,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
PBS,Nov,22.813,22.4083,20.9474,22.35115,20.9406,23.404,22.54045,22.6841,21.058,22.12545,20.0671,22.4357,22.1354,22.94265,20.6054,24.01005,21.1264,25.16575,22.36415,23.6721,22.87715
PBS,Dec,21.4379,19.56725,18.98385,21.3721,19.07605,18.006,18.4543,18.55815,22.3139,21.79245,19.94135,20.9108,14.27805,21.7367,20.9263,22.81775,20.62245,24.0836,22.87815,19.9933,20.37265
WAV,Jan,6.634625,7.0265235,3.430535,3.9075,6.4243585,1.465725,2.10067,5.309316,7.866745,6.6153265,4.384085,2.74546,2.69471,1.863485,6.615562,5.627222,2.010185,3.21487,2.97324,5.5885905,2.29474
WAV,Feb,7.1407,6.704608,7.1667995,6.813886,6.86584,3.550215,4.24749,5.821963,4.94983,2.53677,7.0817485,6.0641395,2.496585,7.5607175,7.213291,4.9308835,5.2108875,0.142385,5.5878555,9.28,9.95891
WAV,Mar,9.546295,8.218075,11.68797,8.28951,10.79492,10.451435,10.492355,7.71674,9.5013,10.871245,10.7755,8.730395,10.978185,9.441645,14.86452,6.7097135,7.667725,8.66988,12.61337,8.86919,7.237175
WAV,Apr,14.629135,14.81916,14.140425,15.088965,16.748315,14.345365,15.017065,14.6882,15.655055,14.11506,15.067635,15.152355,16.793395,16.9129,14.843765,15.69271,15.69115,14.968145,14.199005,17.76625,13.574765
WAV,May,19.6943,19.2005,20.6876,19.04315,19.17245,17.98625,22.6052,17.3121,18.4797,19.2897,18.3319,20.54555,21.4618,20.6083,21.46805,19.23865,21.57065,21.4682,18.37165,18.9755,22.954
WAV,Jun,23.44115,22.7738,24.3616,24.54495,24.80835,22.9284,23.44025,24.07475,23.5223,24.0498,26.00555,24.3929,27.0225,25.2999,23.1632,24.60705,25.2795,25.4321,23.5393,24.1217,25.15625
WAV,Jul,25.70405,26.9639,24.1829,23.92615,27.0172,25.72575,25.7641,27.48725,26.7003,25.63495,25.96565,25.00255,27.9034,27.55145,28.40345,26.774,26.3774,26.0879,27.5183,27.1822,25.4735
WAV,Aug,25.5647,25.73375,24.21305,26.1568,26.3712,26.08835,23.9546,26.64255,26.6188,26.88495,24.87075,26.6387,22.40375,25.99575,25.6924,24.6318,24.01655,24.8095,27.41585,24.86865,26.54285
WAV,Sep,23.3926,20.97805,20.59895,20.4212,22.8909,21.512,21.83425,23.6797,20.6508,22.24885,22.33245,20.29225,23.8469,23.0396,21.29645,21.4613,21.96875,23.3392,24.30925,22.1468,25.2537
WAV,Oct,15.82048,15.09437,15.81582,15.409945,16.56905,14.90544,15.44265,16.651,14.9565,19.07025,14.82834,15.51388,16.528075,15.398475,16.0415,17.3762,16.405505,15.24429,17.16635,18.05195,17.46755
WAV,Nov,10.56697,12.515955,8.48886,13.07039,9.42247,12.7727,11.154575,11.605225,12.247945,9.53813,9.28561,11.989605,10.01063,12.24448,7.94016,9.610455,8.013685,12.395805,9.797805,10.34917,9.677975
WAV,Dec,8.0625,6.8406,1.82101,8.47631,4.32022,4.701315,5.7948895,4.164225,8.35503,7.469975,7.68342,4.8053045,0.977325,8.37495,8.74297,7.70565,6.824135,12.33743,5.261531,5.2566825,7.10702
ZIO,Jan,9.599585,10.45086,6.42039,7.1417375,8.940645,5.1933125,6.210977,8.67549,10.55307,9.38871,6.9445655,7.073085,5.000835,4.68065,9.75769,10.751555,5.184435,7.41135,6.5435475,11.56196,5.438165
ZIO,Feb,10.484915,10.54389,10.068545,10.92013,9.20456,8.24873,7.17224,9.15175,8.273315,7.829125,11.300625,8.62732,5.4343135,10.971235,10.61095,8.52776,9.059855,5.6281535,8.901805,13.642205,14.783975
ZIO,Mar,12.101285,11.350115,14.50035,12.0033,14.103115,14.34299,13.91451,11.8193,12.478465,14.794525,13.286325,12.4379,11.861575,13.335695,17.7617,10.051995,10.528345,14.05114,15.94551,13.213255,11.87067
ZIO,Apr,16.88275,18.3887,16.06436,17.6323,19.6596,16.3299,17.22005,16.08179,18.7736,16.489395,16.9986,16.99825,18.01035,18.6025,18.1658,17.1249,17.9941,18.5892,17.5985,19.79275,16.030235
ZIO,May,22.94145,20.3552,22.9446,21.6411,20.47885,21.2797,23.54495,19.59375,20.71705,20.7168,20.8887,21.96015,23.31115,22.16375,23.08005,20.5333,22.816,22.37775,21.72575,22.3186,23.74455
ZIO,Jun,26.74945,23.5919,25.5248,24.77895,25.21505,24.52505,25.94105,24.8609,24.4928,25.13565,26.70215,26.0639,27.65235,27.51965,23.9455,25.6326,26.3805,27.6717,26.81155,25.0501,27.20565
ZIO,Jul,27.7356,26.84865,26.092,25.40905,27.56915,26.1634,26.8573,27.7693,26.907,26.0992,26.57275,26.2229,27.5472,28.3416,28.4488,26.577,26.81195,28.2774,29.118,27.22965,27.05865
ZIO,Aug,26.5414,27.82915,25.9542,26.62805,26.28255,26.6653,24.9786,27.22995,27.1819,29.00435,26.1413,26.8151,27.5845,27.5037,26.0949,25.84825,26.52355,26.86835,28.23595,26.85215,27.33215
ZIO,Sep,24.20985,22.13925,22.88465,21.6709,24.62145,22.7141,23.2458,25.5613,22.5702,24.6749,23.3233,23.425,25.1912,23.8628,23.3746,23.35255,24.0067,24.5802,25.39995,24.41015,26.73595
ZIO,Oct,18.7609,17.091,17.23429,16.53488,19.22645,17.51025,18.7952,18.4655,16.59045,20.7758,16.411675,17.57055,18.2455,16.3482,17.8618,18.2918,19.0372,18.13265,19.64335,19.72105,20.051
ZIO,Nov,14.58823,14.16172,11.398265,15.595735,11.305335,14.998445,13.61063,13.523375,12.905045,12.44985,10.578495,13.25714,12.56923,13.437665,10.72091,11.389655,10.44254,15.2345,13.365165,13.061225,12.51005
ZIO,Dec,11.32503,8.27524,4.35224,11.56153,6.8988505,6.381553,7.859975,7.613276,11.08186,11.6703,11.24938,7.770375,3.76696,11.13476,11.780655,10.72193,9.99566,15.6506,9.858565,9.321245,10.285875
